,words
142,"-0.6746779680252075,0.3572623133659363,0.7123541831970215,0.32114261388778687,-1.0781909227371216,0.4822990298271179,1.957369327545166,-1.7731648683547974,0.28918758034706116,-0.593580961227417"
143,"-1.3796674013137817,0.5154296159744263,-0.6957549452781677,-0.2280305027961731,1.8117903470993042,-0.24826452136039734,1.344177484512329,-0.8683812618255615,0.6983648538589478,-0.9496637582778931"
144,"-0.944563090801239,-1.479278564453125,-0.3592942953109741,-1.0886837244033813,1.1863499879837036,0.9816663265228271,-0.17713388800621033,0.0205947607755661,1.7880183458328247,0.07232394814491272"
145,"-0.582189679145813,1.2924660444259644,-0.9467969536781311,-0.006651014089584351,0.27316126227378845,0.7200013995170593,1.3794978857040405,-0.31532999873161316,0.28726926445961,-2.1014280319213867"
146,"-0.10647089034318924,-0.5760346055030823,-0.8269366025924683,-0.04862324893474579,2.340747356414795,0.9312222003936768,-0.44677942991256714,-0.44251322746276855,0.5595163106918335,-1.3841279745101929"
147,"-1.1441712379455566,-0.2684018313884735,-1.4811112880706787,-0.6311517357826233,1.2148090600967407,0.7255258560180664,0.7745141983032227,-0.34566158056259155,1.7261823415756226,-0.5705337524414062"
148,"-0.4403747320175171,-0.15822231769561768,0.05988401174545288,-0.9069239497184753,1.314711093902588,0.5679004788398743,1.307094693183899,-1.6263219118118286,1.0688494443893433,-1.186597228050232"
149,"-1.8866345882415771,-0.04846521466970444,0.2532164454460144,0.9273401498794556,1.3472962379455566,0.5378457307815552,1.1912416219711304,-0.795186460018158,-0.45278650522232056,-1.0738675594329834"
150,"-1.9444270133972168,0.7434180974960327,-0.2800268530845642,0.9672281742095947,1.2152676582336426,-0.668449342250824,-0.42084306478500366,0.8305704593658447,0.7177401781082153,-1.1604782342910767"
151,"-0.30999886989593506,-0.38955891132354736,-0.6794034838676453,2.2003836631774902,0.36167001724243164,-0.4829045534133911,0.5421996116638184,-0.184005007147789,0.7350936532020569,-1.7934763431549072"
152,"0.37574759125709534,-0.7624627351760864,-0.4943738281726837,0.2398233711719513,0.36860933899879456,-0.06770182400941849,2.2789413928985596,-0.382540762424469,0.2907243072986603,-1.8467665910720825"
153,"-1.2227282524108887,-1.595113754272461,-0.7811548709869385,1.0523438453674316,-0.5968436002731323,1.5241574048995972,0.02804335206747055,0.17414045333862305,1.2225221395492554,0.19463342428207397"
154,"-1.8967947959899902,0.015592336654663086,-0.2433021366596222,0.6022830009460449,1.381006121635437,1.2115644216537476,0.393555223941803,-1.4131242036819458,0.44986218214035034,-0.5006425380706787"
155,"-0.6401011347770691,0.43895161151885986,-0.2376593053340912,-0.7426820397377014,-0.8166824579238892,0.965101957321167,0.9271117448806763,-0.09531937539577484,1.875771403312683,-1.6744920015335083"
156,"-0.35529667139053345,-1.013274908065796,-0.20618560910224915,-1.5938544273376465,1.5339795351028442,1.6286879777908325,0.5426383018493652,-0.6143689155578613,0.5789382457733154,-0.5012632012367249"
157,"-1.5280563831329346,-0.2957342267036438,-1.7600948810577393,0.3874362111091614,0.4879188537597656,-0.15524639189243317,0.9356189370155334,0.10483808815479279,1.7830605506896973,0.04025937616825104"
158,"-1.467437505722046,0.7806779146194458,-1.2320717573165894,0.407523512840271,0.38761818408966064,0.8167148232460022,1.353926658630371,-1.0853413343429565,0.947603166103363,-0.9092135429382324"
159,"-0.39464443922042847,0.25200867652893066,-2.0394272804260254,-0.5907962918281555,0.9866342544555664,0.9764524698257446,1.6526381969451904,-0.5083521604537964,0.219947949051857,-0.5544614195823669"
160,"-0.3023068606853485,0.2231297492980957,-0.45713895559310913,0.378956139087677,0.7067334055900574,0.12734973430633545,1.0152435302734375,-0.7626702189445496,1.3989875316619873,-2.3282840251922607"
161,"-1.069373369216919,0.3146669864654541,-0.013794288039207458,0.06813682615756989,0.29726678133010864,0.5935534834861755,0.1799117624759674,-1.0549933910369873,2.2040469646453857,-1.5194215774536133"
162,"-2.0769917964935303,0.49666714668273926,-0.8669686317443848,-0.013358920812606812,1.1388580799102783,1.1552364826202393,0.9732595682144165,-0.23859483003616333,0.38319045305252075,-0.9512976408004761"
163,"-1.3804869651794434,0.6371325850486755,-1.3233040571212769,0.4275766611099243,0.5882964134216309,0.3371172249317169,1.9586282968521118,-0.7118605971336365,0.3696342706680298,-0.9027343392372131"
164,"-0.6597093343734741,0.6243492364883423,-1.4174580574035645,0.041142091155052185,1.7528502941131592,-0.24242518842220306,-0.09902528673410416,0.24537211656570435,1.279719591140747,-1.524815559387207"
165,"1.2096608877182007,0.2289116382598877,-1.5158979892730713,0.5199443101882935,0.09766580164432526,1.060523271560669,1.2137038707733154,-0.7531713247299194,-0.475349485874176,-1.5859907865524292"
166,"0.5377523899078369,0.3797939717769623,-1.7463157176971436,-0.756022572517395,1.4107921123504639,-0.11451993882656097,-0.16929104924201965,-1.1184972524642944,1.6307116746902466,-0.05440416932106018"
167,"-0.28019294142723083,-1.2827072143554688,-0.4798218607902527,2.269001007080078,1.086546778678894,-0.5165179967880249,0.4523095488548279,0.19013051688671112,-1.0146366357803345,-0.42411136627197266"
168,"-0.4629693925380707,-0.5950719118118286,-0.19683630764484406,-0.38757213950157166,1.3142881393432617,1.1111016273498535,-0.9479894638061523,-1.6600148677825928,1.6056513786315918,0.21941351890563965"
169,"0.48458150029182434,0.08344031125307083,0.12095456570386887,-0.8447777628898621,-0.6246598958969116,1.7818316221237183,-2.140017509460449,-0.118954136967659,0.8289573192596436,0.4286441206932068"
170,"-0.374186635017395,1.0610295534133911,-1.3929738998413086,-0.27817076444625854,1.1682729721069336,-0.19829535484313965,1.3503555059432983,0.3729831576347351,0.11739883571863174,-1.8264131546020508"
171,"-1.4195023775100708,-0.4860350489616394,-1.0529561042785645,0.6812688112258911,1.8593635559082031,-0.1985878050327301,0.9125155210494995,-0.76499342918396,0.9931908845901489,-0.5242644548416138"
172,"0.6725627779960632,-0.3407857418060303,-1.1951297521591187,-0.3476911187171936,0.6035099625587463,0.3730226457118988,1.750126600265503,-0.8763688206672668,0.9733480215072632,-1.6125946044921875"
173,"-0.20604470372200012,-0.08573945611715317,-1.1891969442367554,-0.8393967151641846,-0.07636900246143341,0.8107591867446899,2.0110995769500732,-0.81919264793396,1.2867428064346313,-0.8926619291305542"
174,"-2.1807358264923096,0.27806195616722107,-0.5202046632766724,1.7776992321014404,0.837732195854187,0.6395854949951172,0.051288582384586334,-0.11727944016456604,0.014033086597919464,-0.780180811882019"
175,"-1.000450611114502,0.6062813401222229,-0.6748654842376709,-0.507982075214386,1.7890948057174683,1.2091399431228638,0.5380792617797852,-0.38654962182044983,0.10226325690746307,-1.6750108003616333"
176,"-1.444314956665039,0.047682903707027435,-0.5595036745071411,0.12805095314979553,2.5571112632751465,0.25597280263900757,-0.22717466950416565,-0.8167629241943359,0.38820233941078186,-0.32926419377326965"
177,"-0.32533299922943115,0.31419581174850464,-0.2562105059623718,-0.18153411149978638,1.5829529762268066,1.138840913772583,-0.11543936282396317,-1.0813114643096924,0.8993558883666992,-1.9755172729492188"
178,"-1.5105873346328735,0.7130205035209656,-1.6566798686981201,0.410129189491272,1.0986906290054321,1.4971712827682495,-0.5850884914398193,-0.11857755482196808,0.5659804940223694,-0.4140586853027344"
179,"-2.4531617164611816,-0.8124158382415771,0.6879678964614868,-0.3492047190666199,0.6105068325996399,0.6184605956077576,0.9929960370063782,-0.14676053822040558,0.9740715622901917,-0.12246020138263702"
180,"-1.0670634508132935,1.0541762113571167,-0.6868311762809753,-0.013408482074737549,0.20099568367004395,0.7524064779281616,-0.33996647596359253,-1.0708860158920288,2.1221776008605957,-0.951600193977356"
181,"-1.2229700088500977,0.42624562978744507,-1.2240941524505615,0.19584763050079346,2.331862688064575,-0.08590349555015564,0.27498260140419006,0.30234086513519287,0.08201706409454346,-1.0803292989730835"
182,"-1.137684941291809,0.6129062175750732,0.5401502847671509,-0.811821460723877,0.131002277135849,0.31595852971076965,0.3074980676174164,-0.07914884388446808,1.9518643617630005,-1.8307241201400757"
183,"-1.2900816202163696,1.1304271221160889,0.21103738248348236,-0.4336761236190796,0.7740322351455688,0.2622690796852112,1.0305148363113403,0.9455933570861816,-0.7058284878730774,-1.9242877960205078"
184,"-1.6758118867874146,1.0923774242401123,-0.44814789295196533,-0.6841583847999573,1.6698099374771118,1.2837125062942505,-0.8632092475891113,0.1053641214966774,-0.13564428687095642,-0.34429243206977844"
185,"-0.7374539375305176,-1.6353793144226074,-1.153161883354187,1.4974452257156372,0.49509403109550476,-0.09043347835540771,0.1831040382385254,0.1488250195980072,1.662327766418457,-0.3703676164150238"
186,"-1.2077125310897827,-0.580725371837616,-0.016710810363292694,-1.4794135093688965,1.9080047607421875,0.3636084198951721,0.610886812210083,-0.392612099647522,1.2338064908981323,-0.4391319751739502"
187,"-1.3348143100738525,-0.14366815984249115,-0.37084734439849854,-0.4377681016921997,1.4220998287200928,0.03472127020359039,1.1886112689971924,0.2021944671869278,1.174727439880371,-1.7352558374404907"
188,"-2.0557351112365723,-0.96568363904953,0.12903457880020142,0.6189174652099609,1.7451908588409424,0.12072153389453888,1.0123835802078247,-0.5284347534179688,-0.23088213801383972,0.1544874757528305"
189,"-0.2673773765563965,1.0262099504470825,-1.8048181533813477,-0.3075209856033325,1.2539222240447998,0.8350920677185059,0.4564284086227417,-0.8781031966209412,0.8978385925292969,-1.2116714715957642"
190,"-1.5056781768798828,-0.5270997881889343,0.7368268966674805,0.7068557739257812,0.11191612482070923,0.2782677114009857,1.1975929737091064,-2.0755045413970947,0.5573848485946655,0.5194382667541504"
191,"-1.6799983978271484,0.9224141836166382,-0.12601937353610992,-1.2126216888427734,0.1918323040008545,0.12436528503894806,0.473407506942749,1.5051926374435425,0.9681016802787781,-1.1666738986968994"
192,"-1.8679211139678955,-0.360768586397171,-0.7006475925445557,0.25465482473373413,-0.879568874835968,1.2891764640808105,-0.02371056377887726,-0.14551538228988647,1.6669316291809082,0.7673692107200623"
193,"-0.2586885094642639,1.1791325807571411,-1.3073339462280273,-0.6179847717285156,1.4310215711593628,0.7819744944572449,0.5582247972488403,-0.6892147064208984,0.5626969933509827,-1.6398288011550903"
194,"-0.4204433560371399,-0.0574239119887352,0.5962482690811157,-0.8179406523704529,0.5034774541854858,0.5131358504295349,1.119261622428894,0.5059947967529297,0.5914392471313477,-2.5337493419647217"
195,"-0.8975359797477722,0.018745362758636475,-1.035962700843811,0.12016698718070984,1.1221588850021362,1.9259997606277466,0.6493582725524902,-1.038886308670044,0.36276334524154663,-1.2268078327178955"
196,"-1.2740715742111206,0.12179690599441528,-1.6605945825576782,0.28556033968925476,1.627014398574829,1.4051181077957153,0.21406853199005127,-0.9037339687347412,0.19605112075805664,-0.011209249496459961"
197,"-0.8684943318367004,-0.20808915793895721,-1.0030386447906494,-0.2960650622844696,1.3800982236862183,0.4178687334060669,-0.8810096979141235,-0.25445860624313354,2.220576524734497,-0.5073877573013306"
198,"-1.6206578016281128,0.007587850093841553,0.06212890148162842,0.6192694306373596,2.0631911754608154,-0.6987179517745972,0.49705421924591064,-0.24807435274124146,0.5810615420341492,-1.262843370437622"
199,"-0.44139376282691956,-1.3682957887649536,0.012109354138374329,0.4441849887371063,0.8777703046798706,1.0393611192703247,0.5977243185043335,1.2846941947937012,-0.5578441619873047,-1.8883107900619507"
200,"-0.8549573421478271,1.2161577939987183,-0.7681032419204712,-0.3445528447628021,2.121739149093628,0.3765592575073242,0.17689000070095062,-1.3785126209259033,0.15013541281223297,-0.6953558921813965"
201,"-0.48329704999923706,-1.204298734664917,0.7226154804229736,2.05690860748291,0.8294808268547058,0.8047700524330139,-0.3306879699230194,-1.1669983863830566,-0.588240385055542,-0.6402528882026672"
202,"-0.22720536589622498,0.8280501365661621,-1.1209003925323486,-0.10090320557355881,1.8857369422912598,0.3990378677845001,0.44947686791419983,-0.37221091985702515,0.23048251867294312,-1.9715648889541626"
203,"-1.462056279182434,0.025223076343536377,-0.5544403791427612,0.42509526014328003,1.787972331047058,0.5416668653488159,-0.261356383562088,-0.24045994877815247,1.2335413694381714,-1.4951857328414917"
204,"-2.103707790374756,-0.42649418115615845,0.7269023656845093,-0.04650568962097168,1.1994298696517944,0.1199045479297638,1.562536597251892,-0.7078472375869751,0.29270145297050476,-0.616919755935669"
205,"-1.5166525840759277,-0.017694935202598572,0.1174129992723465,-0.846697211265564,2.0437023639678955,0.7567131519317627,-0.21172790229320526,0.673608660697937,0.282360702753067,-1.2810252904891968"
206,"-1.665389060974121,-0.49163785576820374,-0.31048262119293213,0.6275546550750732,0.396418958902359,0.8798510432243347,0.1267019510269165,-0.8434078693389893,2.0572521686553955,-0.7768613696098328"
207,"-1.7254970073699951,0.2636779546737671,0.09330299496650696,-0.8789538741111755,1.1016820669174194,-0.21504440903663635,1.7898321151733398,-0.8693507313728333,0.8742374181747437,-0.4338865876197815"
208,"-0.021805889904499054,0.04153472185134888,-0.8604921698570251,0.7513024806976318,1.683666706085205,1.3638525009155273,-0.04258456081151962,-1.1972002983093262,-0.12204300612211227,-1.5962311029434204"
209,"-0.8903474807739258,-1.0360915660858154,-1.4674170017242432,-0.07549409568309784,0.802195131778717,0.5958740711212158,0.88225919008255,0.3874627649784088,1.7657582759857178,-0.9641993641853333"
210,"-2.155620574951172,-0.9944518208503723,-0.6588557958602905,0.7070932984352112,0.5899397134780884,1.3251609802246094,-0.29327428340911865,-0.051650188863277435,0.9453237652778625,0.586334764957428"
211,"-0.931443452835083,0.6294342875480652,-1.3431988954544067,0.2046380192041397,-0.2087065726518631,2.1179749965667725,0.8080535531044006,-1.306503176689148,0.0021303892135620117,0.027621090412139893"
212,"-0.39190948009490967,-1.453978419303894,-1.027610182762146,-0.4832010865211487,2.1603634357452393,1.0621010065078735,0.08385683596134186,-0.2803665101528168,0.6689817309379578,-0.3382374942302704"
213,"-1.9887566566467285,1.3696484565734863,0.311698317527771,0.8970900177955627,0.5272789597511292,0.3501560091972351,-0.016012251377105713,-0.46466660499572754,0.5468666553497314,-1.5333030223846436"
214,"-0.7842444777488708,0.9878694415092468,-0.07698078453540802,0.2035127729177475,0.4590842127799988,-0.8376349210739136,0.7466886639595032,-0.7666406035423279,1.8092286586761475,-1.7408828735351562"
215,"-0.03723447024822235,-0.7728152275085449,0.10990169644355774,0.002438783645629883,0.4815109670162201,2.232224225997925,1.0125482082366943,-1.0693310499191284,-0.7717282772064209,-1.1875150203704834"
216,"1.6978020668029785,0.2751559019088745,0.8571546077728271,1.002420425415039,-1.1424007415771484,-0.4008541703224182,-0.6677055954933167,-0.4705003499984741,0.5439765453338623,-1.6950480937957764"
217,"-1.1218907833099365,-1.0976399183273315,0.1742999255657196,0.9837075471878052,-1.0899280309677124,0.9915033578872681,-0.28889843821525574,-0.5127561688423157,2.0047709941864014,-0.0431685745716095"
218,"-1.0642592906951904,0.8475093245506287,-0.23397040367126465,0.13308179378509521,1.8516685962677002,0.594336211681366,-0.6132407784461975,-0.06146875023841858,0.46862858533859253,-1.922285556793213"
219,"-1.3396918773651123,-0.7022067308425903,-0.6842590570449829,2.2650675773620605,0.376293420791626,-0.24382284283638,-0.853577733039856,-0.07313889265060425,1.0694234371185303,0.18591207265853882"
220,"0.47167733311653137,-0.1279195249080658,-1.9835673570632935,-0.7947987914085388,1.1203104257583618,-0.49649301171302795,1.5391082763671875,0.03446022421121597,0.9232993125915527,-0.6860769987106323"
221,"-1.6825711727142334,-1.6830331087112427,-0.45064449310302734,0.7359526753425598,0.41154319047927856,0.9003526568412781,1.1598577499389648,0.07369761168956757,1.0150235891342163,-0.4801793694496155"
222,"-0.44257110357284546,-0.1222994476556778,-0.3793913722038269,0.037584155797958374,-1.276737928390503,0.39590877294540405,1.2452750205993652,-0.8237878680229187,2.2151005268096924,-0.8490807414054871"
223,"-0.5350497961044312,-0.5165421962738037,0.7449092864990234,-0.39111384749412537,1.6634951829910278,-0.7596635818481445,1.670541524887085,-0.6376098394393921,0.22605560719966888,-1.465022325515747"
