,words
1410,"-0.5537264347076416,1.2212462425231934,-0.5774067044258118,1.696052074432373,0.7495182156562805,-1.2511332035064697,-0.7613798975944519,-0.444548100233078,-0.747418999671936,-1.512519121170044,0.19600577652454376,-1.1136666536331177,1.075258731842041,1.4721928834915161,-0.7496964931488037,-0.11706569045782089,0.3796466886997223,0.7678982615470886,1.4184507131576538,-1.1477086544036865"
1411,"0.43351608514785767,0.961319625377655,-1.2312312126159668,0.11613345146179199,-0.9998412728309631,0.9515147805213928,-1.0995755195617676,-0.6285603642463684,-0.9997881054878235,-0.36835068464279175,1.119303584098816,0.28396445512771606,0.6517294049263,-0.8249483704566956,-0.5372129678726196,1.4232754707336426,0.8084155321121216,2.1282546520233154,-0.6556401252746582,-1.532278299331665"
1412,"0.388671338558197,0.9767358303070068,-2.149048089981079,0.3040454089641571,0.18617236614227295,0.06077898293733597,-0.6578899621963501,-1.5096789598464966,-0.6426362991333008,-0.32420891523361206,1.4886610507965088,0.2649112343788147,-0.9558836221694946,1.1066527366638184,-0.32747697830200195,1.5417606830596924,-1.0337663888931274,1.563694953918457,0.3352189064025879,-0.616714596748352"
1413,"-0.42982620000839233,-1.2351068258285522,0.48861515522003174,-0.3062472939491272,-0.7344115376472473,0.5595847368240356,0.09495951235294342,0.16372492909431458,-0.03845862299203873,0.4693886637687683,1.1112990379333496,-1.986011028289795,-1.534448504447937,0.651792585849762,-0.95426344871521,1.0126619338989258,1.1371248960494995,2.188835859298706,0.24085785448551178,-0.9000714421272278"
1414,"-1.3568708896636963,0.03688425570726395,-0.15459822118282318,0.32564613223075867,-0.4026348888874054,-0.4523443579673767,-0.09191885590553284,-0.10681942105293274,-1.5304498672485352,-0.9211556911468506,1.1783039569854736,1.4631396532058716,-0.4081796109676361,2.4921140670776367,-0.605810821056366,-1.6317428350448608,0.4135587215423584,0.638233482837677,0.953831672668457,0.16081272065639496"
1415,"0.6123757362365723,-0.5374968647956848,-0.42408186197280884,-0.67913419008255,-2.567984104156494,-0.9253039956092834,0.41988351941108704,1.539170503616333,-1.6035258769989014,0.6016349196434021,0.05645356327295303,0.2515676021575928,-0.3019588887691498,0.7642577886581421,-0.6098142266273499,0.9757503271102905,-0.18867847323417664,0.16195310652256012,1.7863131761550903,0.6686183214187622"
1416,"-0.41423797607421875,1.979648232460022,-0.12695781886577606,0.4835093915462494,1.0338339805603027,-0.5695735216140747,-1.6546512842178345,0.1264503300189972,-0.7846857309341431,-2.4508721828460693,0.3952259421348572,-0.71660315990448,-0.9067971706390381,-0.007963977754116058,-0.13929995894432068,0.20911288261413574,1.0308589935302734,1.0540021657943726,0.9492636322975159,0.5097373723983765"
1417,"-0.07447167485952377,0.9478475451469421,0.7234511971473694,-0.2880656123161316,-2.6156492233276367,-0.010323370806872845,0.8437062501907349,-0.5377429127693176,-0.11561848968267441,-0.31617292761802673,1.2194883823394775,-1.1083271503448486,-1.6392395496368408,-0.12083262950181961,-0.4552938938140869,1.1566640138626099,0.9780350923538208,1.6087698936462402,-0.03865189105272293,-0.15757276117801666"
1418,"-2.2077739238739014,0.9603906273841858,-0.20283283293247223,0.12843358516693115,-0.4963844418525696,-0.12482650578022003,-0.4333721995353699,-0.7682007551193237,-1.7852976322174072,-0.10244809091091156,-0.08049973845481873,-0.6247586011886597,-1.007171869277954,0.24577532708644867,0.2897634208202362,1.6042721271514893,1.0842413902282715,1.5389649868011475,0.6227737665176392,1.3589520454406738"
1419,"0.2923736572265625,-0.17878903448581696,-2.4970145225524902,-0.09534568339586258,-0.709791898727417,0.40880078077316284,1.9180854558944702,-0.7326952219009399,-0.5167472958564758,0.7003242373466492,1.1449203491210938,-0.8858174085617065,-1.1237373352050781,1.4720405340194702,-0.5649860501289368,0.6611450910568237,-0.3028855323791504,0.9367467164993286,0.6451227068901062,-0.5717489123344421"
1420,"0.2960342466831207,1.829740047454834,-0.5289270877838135,-0.2745511531829834,-0.8686630725860596,1.2634081840515137,1.0508513450622559,-1.6082842350006104,-0.21566537022590637,-1.2295836210250854,1.4196650981903076,0.6346359848976135,-0.8955890536308289,0.8234521150588989,-1.4766117334365845,0.2487736940383911,0.12542006373405457,-0.553993821144104,1.0155510902404785,-1.0556625127792358"
1421,"-0.5125734806060791,1.583901286125183,1.0948621034622192,-0.4438951015472412,-0.10447168350219727,-0.4330211877822876,-0.5254566073417664,0.5275799632072449,0.27352461218833923,-0.5868232846260071,0.8229455351829529,-1.463314175605774,-0.18793216347694397,1.7243032455444336,-0.7204017043113708,-0.27536866068840027,0.058605704456567764,1.7385112047195435,-0.30879226326942444,-2.2621829509735107"
1422,"-0.4927230179309845,-0.030453868210315704,-1.4355049133300781,-0.5493300557136536,-0.3632891774177551,-0.6933735609054565,0.18236838281154633,0.2654614746570587,1.5957611799240112,-0.6911123394966125,2.6901252269744873,0.34119516611099243,-1.0295767784118652,1.0312304496765137,0.10270312428474426,-0.021155335009098053,-1.8738906383514404,0.7994899749755859,0.08892817795276642,0.0831468254327774"
1423,"-0.601688802242279,1.4702101945877075,-0.3011837303638458,0.2962268590927124,-1.1375408172607422,0.35480615496635437,-1.2556068897247314,0.7887307405471802,-0.200246199965477,-0.018654972314834595,-0.9614253640174866,0.4811670184135437,-1.2829875946044922,1.074625849723816,0.08568329364061356,0.2670581638813019,1.969858169555664,1.2383400201797485,-0.23393213748931885,-2.033440351486206"
1424,"0.8471127152442932,1.2704168558120728,-1.9644149541854858,-0.949230432510376,0.29515108466148376,-1.4433197975158691,1.1262177228927612,-0.975662887096405,0.4413450360298157,-1.4499014616012573,1.7499358654022217,-0.7914632558822632,-0.43584561347961426,0.3881981074810028,0.24418658018112183,1.0061047077178955,-0.43855908513069153,0.27962997555732727,0.9143071174621582,-0.11420749127864838"
1425,"-0.016138549894094467,0.6286904811859131,0.44089698791503906,1.5455176830291748,-0.796398937702179,-0.0773022472858429,-0.9905185103416443,2.2702078819274902,-0.4729517698287964,-1.4290661811828613,-0.20694585144519806,1.0401041507720947,-0.873009204864502,0.5179499387741089,-1.6095118522644043,-0.09400227665901184,0.7297658920288086,0.795059859752655,0.0329255685210228,-1.4352731704711914"
1426,"1.0327799320220947,0.38352513313293457,-1.9330523014068604,1.0001435279846191,0.33844009041786194,-0.36961960792541504,-0.26830989122390747,-1.609261393547058,-1.9263285398483276,0.036909740418195724,0.5878713726997375,1.2104719877243042,-0.7298122048377991,1.7438684701919556,-0.309343546628952,-0.5712944269180298,0.946282684803009,0.29825693368911743,0.6275913119316101,-0.48911890387535095"
1427,"-0.9253037571907043,2.272062301635742,-1.0163309574127197,0.42811694741249084,0.10047832876443863,0.6464694142341614,-0.6025218963623047,0.5614269375801086,-0.43095269799232483,-2.0459556579589844,0.6312282085418701,0.3459703326225281,-0.7623199224472046,1.9171735048294067,-0.5102834105491638,0.7247978448867798,0.08810806274414062,0.11195043474435806,-0.25244536995887756,-1.2816684246063232"
1428,"-0.256923645734787,2.0062363147735596,0.5916993618011475,-0.4280310571193695,-1.7053751945495605,-0.034762680530548096,-0.5551434755325317,-0.7213715314865112,-1.2147146463394165,-0.17760805785655975,1.421895146369934,-1.4944982528686523,-0.7615690231323242,-0.18137577176094055,1.2520005702972412,0.958950400352478,1.3580223321914673,0.5206413269042969,-0.7853691577911377,0.20729710161685944"
1429,"-0.49332374334335327,2.0125958919525146,-0.9633001685142517,0.7406725883483887,-0.9244391918182373,-1.1526600122451782,-0.39588314294815063,1.699791669845581,-0.7360236048698425,-1.4881000518798828,0.7344228625297546,-0.9527514576911926,-0.10389687120914459,0.14404180645942688,-0.5441473126411438,1.2791333198547363,0.406532347202301,1.0625804662704468,0.6992912888526917,-1.0245366096496582"
1430,"0.011748887598514557,1.177189588546753,-1.2531425952911377,-1.6219193935394287,-1.0425641536712646,1.1002118587493896,0.024783525615930557,0.059710241854190826,-0.8251923322677612,-1.4616096019744873,1.8517987728118896,0.29461053013801575,-0.906096339225769,-0.31165915727615356,0.3990575075149536,-0.8277040719985962,0.7517035007476807,1.7656099796295166,0.44108596444129944,0.37237825989723206"
1431,"-0.3083633482456207,-0.08761152625083923,-0.8893709182739258,-0.27980154752731323,0.9661508798599243,1.080713152885437,-0.28778257966041565,-0.6409090757369995,-0.38415560126304626,-0.7321655750274658,1.2874712944030762,-0.2914145886898041,-2.4069740772247314,1.7048718929290771,0.21389836072921753,-1.236432671546936,0.10745950043201447,1.2844339609146118,1.3626060485839844,-0.4626237750053406"
1432,"1.0339345932006836,-0.337175190448761,1.3654388189315796,-1.0293105840682983,0.5713643431663513,-0.40523475408554077,0.19290772080421448,-1.3928024768829346,-0.4706524908542633,-1.4984136819839478,1.2530277967453003,-0.8164887428283691,-0.625889003276825,0.7183257341384888,-0.15447703003883362,-0.8757944107055664,0.8467291593551636,2.425537347793579,-0.6266605257987976,-0.1743665188550949"
1433,"-0.009034931659698486,1.0177184343338013,-1.1785614490509033,0.27337774634361267,0.2633790671825409,-1.502105951309204,-0.5437240600585938,0.7621486783027649,-1.3639978170394897,-1.9032628536224365,1.2475435733795166,1.1167718172073364,-0.8197126984596252,0.23634272813796997,0.30279889702796936,0.06271694600582123,1.9088867902755737,-0.9666590094566345,0.6182978749275208,0.4770761728286743"
1434,"-0.682593822479248,1.1284621953964233,-0.27218446135520935,-0.9929878115653992,-1.7779875993728638,0.39479580521583557,-1.1422301530838013,-0.49294421076774597,-0.5854828357696533,-1.6475958824157715,0.5268989205360413,0.9408157467842102,0.020767392590641975,0.7041177749633789,1.2744859457015991,-0.423422634601593,1.5412909984588623,1.1551765203475952,1.177976131439209,-0.8473581671714783"
1435,"-0.3109520971775055,-0.29587894678115845,-2.316617965698242,-1.1958481073379517,0.6308962106704712,0.7703054547309875,-1.3634768724441528,0.25797775387763977,-0.15349742770195007,-0.7364577651023865,1.388879418373108,0.3298180103302002,-0.6369498372077942,1.3822696208953857,-0.6823447942733765,0.024035003036260605,-0.23867639899253845,1.503998875617981,1.5450165271759033,0.09750333428382874"
1436,"1.1116812229156494,0.1945267766714096,-0.4005011320114136,0.4502398371696472,0.07886594533920288,0.7755743861198425,-0.8780382871627808,-0.37725162506103516,-0.753389835357666,-0.6779565215110779,1.091217279434204,-1.5407578945159912,-2.022891044616699,-0.5472939610481262,1.1424444913864136,-0.035269707441329956,1.8099535703659058,1.4188801050186157,0.2545434832572937,-1.0945775508880615"
1437,"0.0811222717165947,0.4539954662322998,-0.5637928247451782,0.2983238101005554,-0.7840934991836548,-0.41251319646835327,0.5849422812461853,-0.03633475303649902,-1.6042335033416748,-0.5317699313163757,1.1521470546722412,-1.3738017082214355,-1.766279935836792,0.47584015130996704,0.6987171769142151,-0.3076440691947937,0.040728047490119934,1.4825105667114258,2.438390016555786,-0.32625311613082886"
1438,"0.8442102074623108,-1.0589510202407837,-1.1538810729980469,-1.2077897787094116,-2.3824617862701416,0.638842761516571,1.0722256898880005,1.2063192129135132,-0.9823617935180664,-0.5750666260719299,1.298714518547058,-0.12666670978069305,-0.7236078381538391,0.8558157086372375,0.4803556799888611,0.24975548684597015,0.08160673826932907,0.654304563999176,1.239166021347046,-0.41052982211112976"
1439,"0.47848913073539734,0.5382834672927856,-0.9859731197357178,0.20175759494304657,0.5185452699661255,-0.04461058974266052,-0.8309161067008972,0.43364158272743225,-0.28777578473091125,-2.056570053100586,1.5239084959030151,-0.033539414405822754,-0.7979288697242737,0.10969342291355133,-1.4109938144683838,1.4977580308914185,-0.2417001724243164,0.9940577745437622,1.726016640663147,-1.3321431875228882"
1440,"-1.110032081604004,-0.2966167628765106,-0.16516371071338654,-0.5461591482162476,-1.0232627391815186,0.7043878436088562,-0.1114877462387085,-0.3889766335487366,-1.3138126134872437,-1.584492564201355,1.0538073778152466,-0.6247050762176514,-0.12333449721336365,1.3352375030517578,0.08567826449871063,-0.16243179142475128,1.1197893619537354,2.6316895484924316,0.8776061534881592,-0.3577207028865814"
1441,"-0.6155217885971069,0.5496830940246582,1.6710625886917114,0.5796451568603516,-1.0533961057662964,0.2020692676305771,-1.5579774379730225,-0.6785362958908081,-0.2504109740257263,0.23658402264118195,1.2885335683822632,0.2206234335899353,-2.508587121963501,-0.4637121856212616,-0.287028431892395,0.7178012132644653,0.7407454252243042,0.000895308330655098,1.5889222621917725,-0.3813944160938263"
1442,"0.672362208366394,0.23164597153663635,-2.1438608169555664,-0.08724410086870193,-1.3171783685684204,-0.9399787783622742,-0.9383320212364197,-1.3741062879562378,-1.175313115119934,0.056046031415462494,0.787650465965271,-0.388994961977005,0.316049188375473,1.0558744668960571,1.039273738861084,-0.23998062312602997,1.2885035276412964,0.9885438084602356,1.0361347198486328,1.1329057216644287"
1443,"-0.500407874584198,1.7069957256317139,-1.1135191917419434,0.7941736578941345,-1.0292856693267822,0.22965185344219208,-0.5417643785476685,-1.3237853050231934,1.2287405729293823,-0.5250797867774963,1.0170729160308838,-1.3399745225906372,-1.2933131456375122,1.3730435371398926,0.8211114406585693,0.2947505712509155,-0.20527060329914093,1.4075645208358765,-0.08304137736558914,-0.917662501335144"
1444,"-0.10779020190238953,0.13299858570098877,-0.2689681053161621,0.027186045423150063,-0.24724960327148438,-0.6568601131439209,-0.4412212669849396,-0.8327300548553467,-0.3850013315677643,-0.21394339203834534,0.10154582560062408,-0.5572329759597778,-0.7366633415222168,-0.14655514061450958,-2.409651517868042,1.2563620805740356,1.6911325454711914,1.2484564781188965,2.3668930530548096,0.17929327487945557"
1445,"-0.4871419668197632,1.6059882640838623,-0.14760984480381012,-0.3306802809238434,-2.348283529281616,0.6405925750732422,0.2758843004703522,-0.18016335368156433,-0.77635258436203,-0.5117184519767761,1.4159070253372192,-1.585952877998352,-0.6883268356323242,0.2763241231441498,-0.4462701082229614,0.718748927116394,-0.1905517727136612,1.5124108791351318,1.4194774627685547,-0.17228177189826965"
1446,"0.7366519570350647,1.760257601737976,-1.6499220132827759,-0.24122466146945953,-1.2092291116714478,0.1634558141231537,0.29303330183029175,0.5592765212059021,-0.8211174011230469,-2.1609179973602295,0.7806891202926636,0.7703117728233337,-0.5296079516410828,0.6195874214172363,-0.06193020939826965,1.0638898611068726,0.23519912362098694,1.211356520652771,-0.18266834318637848,-1.3370916843414307"
1447,"0.18382528424263,-0.5073679089546204,1.0109717845916748,0.45013514161109924,-0.6472137570381165,-0.5966296195983887,-0.7020266652107239,0.40081995725631714,-1.9552477598190308,-1.5962833166122437,0.17979414761066437,-0.3316672742366791,-0.7777323722839355,0.2757895290851593,-0.3216097056865692,-0.4043656587600708,1.135727047920227,2.099409341812134,1.9694875478744507,0.13418442010879517"
1448,"0.9129050970077515,0.42738965153694153,-0.035168781876564026,0.9890497922897339,-0.42025959491729736,0.008263418450951576,-0.8789888620376587,-1.474868655204773,0.4608532786369324,-1.9571691751480103,1.331505298614502,0.4474843740463257,-0.5382416248321533,0.9209218621253967,-0.5423933267593384,-0.8468962907791138,0.6434300541877747,1.4533125162124634,0.9246374368667603,-1.825766682624817"
1449,"0.9004297256469727,-0.16981273889541626,-0.652409553527832,-1.944166898727417,-0.8891664147377014,0.26450103521347046,-0.2192230522632599,-0.6576722264289856,0.09431029111146927,-2.1452834606170654,0.8066237568855286,-0.22389742732048035,0.7807218432426453,-0.263918399810791,0.1464114785194397,0.8683233261108398,1.555760383605957,0.8429496884346008,1.7384827136993408,-0.8329641222953796"
1450,"-0.12156489491462708,1.0094237327575684,-0.16623862087726593,-0.7288025617599487,-1.9948556423187256,1.5478932857513428,-0.990233838558197,1.1385760307312012,-0.5355015993118286,-0.9804200530052185,1.0220766067504883,-0.20156849920749664,-0.7052222490310669,0.19404739141464233,-1.2103720903396606,-0.04488619044423103,2.0631303787231445,0.545417070388794,-0.5735281705856323,0.7326300740242004"
