,words
1451,"-0.0755545124411583,0.8224002122879028,-0.20471377670764923,0.24555368721485138,0.46167880296707153,1.58887779712677,1.1770737171173096,-1.037387728691101,-1.255820870399475,-0.28474894165992737,0.9918947815895081,2.5760903358459473,-1.5301340818405151,0.4718397855758667,0.6056818962097168,0.377395361661911,0.04739713296294212,-0.05434847250580788,-0.12768584489822388,0.6950519680976868,-1.8662467002868652,-1.0261768102645874,-0.06876088678836823,-0.8919231295585632,-1.54463791847229,-1.2512131929397583,0.17338073253631592,-0.6203316450119019,1.0933290719985962,0.5120394229888916"
1452,"-0.08727295696735382,0.0013938709162175655,0.24524107575416565,0.7629377841949463,0.2807484269142151,-0.0516190342605114,0.2606774568557739,-1.763820767402649,0.1276947259902954,0.08557984977960587,0.11425425857305527,0.46751081943511963,-2.6939125061035156,0.9380715489387512,1.0730878114700317,1.7219651937484741,-0.9148327708244324,-0.2616071403026581,0.617967963218689,-0.001073990948498249,-0.8265414834022522,-2.465395927429199,0.7908413410186768,-0.23943676054477692,-0.2661638855934143,-0.20672202110290527,-0.8244510889053345,1.7469927072525024,0.4994088411331177,0.8684773445129395"
1453,"-1.3258438110351562,0.8519614934921265,-0.42718324065208435,-0.9290342926979065,1.1077485084533691,1.5054454803466797,0.5424602031707764,-0.7805103659629822,1.6283655166625977,-1.5036447048187256,0.8089690208435059,1.5295522212982178,-1.4904847145080566,1.740725040435791,0.3404533267021179,-0.3523470461368561,-0.7838605642318726,-0.4505787491798401,0.018927346915006638,0.5064325332641602,0.1874496340751648,-0.3881557881832123,-1.305314302444458,0.2848273813724518,-0.17229078710079193,0.4946598410606384,-1.9463331699371338,-0.7522033452987671,0.999049186706543,0.06075816974043846"
1454,"-0.29110851883888245,-0.421127051115036,0.47319698333740234,1.2047514915466309,0.8967601656913757,-0.09947074949741364,1.1915961503982544,-0.7211640477180481,0.675027072429657,-1.1925398111343384,0.641056478023529,-0.19259187579154968,-1.8401554822921753,1.5626263618469238,1.2685588598251343,0.6228512525558472,1.901611328125,-0.13476932048797607,-0.29234778881073,0.48784369230270386,-0.178339883685112,-1.144502878189087,1.1872674226760864,-0.835841953754425,-0.672863245010376,-2.1235902309417725,-1.5997720956802368,0.20711356401443481,-0.19860468804836273,-0.38147157430648804"
1455,"-1.6522551774978638,-1.2597962617874146,0.0781581774353981,1.513816475868225,-0.18987064063549042,-0.06740854680538177,0.6507651209831238,0.571533739566803,0.8699062466621399,0.6849592328071594,-0.19001984596252441,1.7686197757720947,-0.6668877005577087,0.4287235736846924,1.4324069023132324,-1.514738917350769,0.25146305561065674,-1.210097074508667,-0.1216958686709404,1.8359125852584839,-1.7660026550292969,-1.0292588472366333,0.3763202726840973,0.14409159123897552,-0.6942030191421509,0.47226041555404663,-1.4804555177688599,0.3332376480102539,0.8768963813781738,-0.4463803470134735"
1456,"-0.5490256547927856,0.522352933883667,-0.745025634765625,1.8901740312576294,-1.453927755355835,0.7211591601371765,0.6042518019676208,0.9175116419792175,0.27647629380226135,-1.2079262733459473,0.4857480227947235,2.1749887466430664,-0.49680906534194946,0.5670319199562073,0.832707405090332,-0.582743763923645,-0.5595029592514038,0.09981002658605576,0.506157636642456,1.2480149269104004,-0.5601690411567688,-0.3722812533378601,-0.8086855411529541,-1.9304907321929932,0.07712997496128082,-1.2059729099273682,-0.5065271258354187,-0.7779873609542847,1.7794653177261353,-0.9459047317504883"
1457,"-0.0637560561299324,0.33076709508895874,-0.5213334560394287,0.8732970356941223,-0.368918240070343,0.8038732409477234,1.6620959043502808,-1.9463210105895996,0.11507456004619598,0.4442456066608429,-0.9808881878852844,-0.18113163113594055,-0.9805193543434143,1.2371599674224854,0.684433102607727,-1.392612099647522,0.3605787456035614,-0.4803623855113983,0.6838787198066711,0.9208196401596069,-1.9269636869430542,-2.4584085941314697,0.2755089998245239,0.9319233894348145,1.0491976737976074,-0.37206581234931946,-0.6159255504608154,0.38004180788993835,0.5530461072921753,0.9832649230957031"
1458,"-0.3755611777305603,-0.20639832317829132,-0.17455461621284485,0.770625650882721,-0.6531877517700195,0.4056536853313446,1.8045759201049805,-1.217203974723816,-0.4227948486804962,-1.3034274578094482,-1.3672153949737549,-0.1729445606470108,-1.1870250701904297,1.2552915811538696,1.2237952947616577,-0.06708237528800964,0.7568510174751282,-0.12212234735488892,0.9159490466117859,0.7629775404930115,-1.616316318511963,-1.9028880596160889,0.831722617149353,2.0860068798065186,-0.47964540123939514,-0.16402794420719147,-0.03873001039028168,-0.806470513343811,0.32437774538993835,1.1397697925567627"
1459,"0.039129991084337234,-0.4507021903991699,1.0646222829818726,1.4110664129257202,0.8968192934989929,2.066635847091675,1.3236817121505737,-2.450606107711792,0.8410888314247131,-0.42860743403434753,-0.363153874874115,0.923957109451294,-1.8853135108947754,0.7858352661132812,-0.28837499022483826,-0.07637294381856918,0.06042664870619774,0.21627455949783325,-0.905497670173645,0.8572416305541992,-0.3068745732307434,-0.8806896805763245,-0.31684568524360657,-0.4810979962348938,-0.21554090082645416,-0.6007748246192932,-0.1396927833557129,-1.721030592918396,-0.18766532838344574,1.2120612859725952"
1460,"-2.1311893463134766,0.6989660263061523,-1.1366055011749268,0.23516003787517548,-0.5051172375679016,0.800877034664154,1.5079301595687866,-1.6169395446777344,-0.33202826976776123,-1.5986628532409668,0.9696882963180542,2.4071922302246094,-0.4069392681121826,0.349412202835083,0.3528624176979065,-0.20412032306194305,-0.29322636127471924,1.177286148071289,-0.7840105891227722,0.8812211751937866,-1.1007016897201538,-0.8832088112831116,0.682428240776062,-0.432529479265213,0.5553696155548096,0.020277950912714005,-0.08784301578998566,-0.19338548183441162,1.4144642353057861,-0.34662818908691406"
1461,"-0.7287902235984802,0.08214171975851059,-0.16255129873752594,0.5809909701347351,0.5541589856147766,0.18965142965316772,0.6080268621444702,-1.0628061294555664,-1.8549230098724365,0.9944909811019897,-0.06193216145038605,1.659989833831787,-1.639769434928894,-0.09580915421247482,0.8410965204238892,-0.16702616214752197,-0.13509707152843475,1.4611223936080933,0.5072531700134277,-0.13787150382995605,-1.5749499797821045,-1.7727010250091553,0.42946794629096985,1.053979754447937,0.6528101563453674,-0.15084035694599152,-0.39097458124160767,-1.897489070892334,1.667075276374817,0.5512754321098328"
1462,"-0.32177019119262695,0.19930297136306763,0.8010249137878418,1.5274999141693115,-1.0781736373901367,0.08433973789215088,-0.6786149144172668,-2.1498353481292725,0.692598283290863,-0.23289327323436737,0.7981194257736206,1.2928017377853394,-0.7126651406288147,1.9320400953292847,0.6823713779449463,-0.04873478785157204,1.1651326417922974,-0.4984229803085327,1.4716579914093018,1.1600563526153564,-0.5355305075645447,-1.2892823219299316,-0.2552522122859955,-0.9677442312240601,-1.0396136045455933,-1.7083652019500732,-0.717532217502594,-0.38165074586868286,0.5126636624336243,0.2964722216129303"
1463,"-0.18632376194000244,-0.22001458704471588,1.5422862768173218,0.6387609243392944,-0.4497974216938019,1.641776442527771,1.031884789466858,-0.7453281879425049,-1.858317494392395,-0.32819482684135437,0.4326920807361603,-0.7244083881378174,-1.1319841146469116,1.7563502788543701,0.26765716075897217,-0.2732359766960144,0.7221162915229797,0.2906111180782318,-0.963321328163147,1.0855576992034912,-2.1869442462921143,-0.12225386500358582,-1.5616142749786377,0.23815514147281647,-0.633841872215271,0.7026539444923401,-0.7409243583679199,-0.2482200413942337,1.3769594430923462,0.6472636461257935"
1464,"0.7564216256141663,-1.2065647840499878,-0.33421817421913147,-0.4689646065235138,1.891879916191101,0.5415946841239929,1.089954137802124,-0.8135269284248352,-0.4599223732948303,-1.4309687614440918,0.8200358748435974,-0.2701670527458191,-0.12909066677093506,0.6005775928497314,1.121856451034546,-2.1088156700134277,0.5043368339538574,-0.9341903924942017,1.1995618343353271,0.6070152521133423,-0.9944183230400085,-1.4211194515228271,-0.234712153673172,-0.8840367794036865,-0.10604710876941681,1.229434609413147,-1.2783105373382568,0.38111644983291626,1.2900879383087158,1.0412007570266724"
1465,"-0.9409938454627991,0.183202862739563,0.24173584580421448,0.4002729058265686,0.4938625991344452,-0.3224073052406311,2.2646188735961914,-1.0146026611328125,-0.5701153874397278,-1.7701743841171265,-1.156039834022522,-0.14672130346298218,-1.4295930862426758,1.6198290586471558,0.9055231213569641,0.2224642038345337,0.33355873823165894,-0.6772323846817017,0.7440575361251831,0.42076292634010315,-1.6661715507507324,-0.2255108505487442,0.9378266334533691,-0.17319095134735107,0.4906158149242401,0.08590838313102722,-1.5395355224609375,1.7389445304870605,1.040292501449585,-0.49118772149086"
1466,"-0.7331990599632263,0.2699333131313324,0.2919706106185913,-0.5714776515960693,-0.9000300168991089,-0.7169800996780396,1.1380877494812012,-1.9451614618301392,0.2998439371585846,-1.513933539390564,0.38394221663475037,1.0178096294403076,-1.5944658517837524,0.4349048137664795,0.4153818190097809,1.0880242586135864,0.44136539101600647,-0.5957500338554382,0.0924234688282013,0.25850918889045715,-0.07810532301664352,-1.1110992431640625,2.01082706451416,0.4103907644748688,0.051849011331796646,-0.9812374114990234,-1.1736546754837036,1.8609877824783325,-0.2725594937801361,1.7214024066925049"
1467,"0.04532777518033981,-0.8131282925605774,0.7288937568664551,0.8534175753593445,-0.8321059346199036,0.12383786588907242,-0.3429499566555023,-1.4336624145507812,-0.1700376719236374,-0.8884667754173279,-0.3290984034538269,-0.1773238331079483,0.6826814413070679,2.1474881172180176,0.3035789728164673,0.07714185863733292,-1.2055765390396118,1.0380988121032715,-0.0996139869093895,0.30226409435272217,-1.5524365901947021,-0.30933523178100586,-0.6471061706542969,-1.0141608715057373,0.7684783339500427,-0.8199996948242188,-1.2505191564559937,1.9975088834762573,2.3284242153167725,0.4883803427219391"
1468,"-0.7790220379829407,0.7338418364524841,0.5267376899719238,1.164541482925415,-0.527664065361023,0.06757044792175293,-0.4791411757469177,0.037575431168079376,0.8428831696510315,-1.0321767330169678,0.10428960621356964,1.1298164129257202,-1.6509324312210083,2.4082844257354736,0.7995430827140808,0.7193060517311096,-0.7888349294662476,-1.941213846206665,-0.20444807410240173,1.358935832977295,0.3478575348854065,-1.1541246175765991,-0.5231460928916931,-0.653001606464386,-0.42954206466674805,-1.0938386917114258,-1.1785907745361328,0.8657332062721252,1.4150084257125854,-0.0862467810511589"
1469,"-0.9397967457771301,-0.04596760869026184,1.1110143661499023,0.01362263411283493,0.35376760363578796,-0.7272437214851379,1.3117172718048096,-0.2459215521812439,-0.2907679080963135,-0.40055567026138306,1.3380017280578613,1.7256317138671875,-1.5967897176742554,0.24640068411827087,0.5977512001991272,-0.5483551621437073,1.6976369619369507,-0.5911640524864197,-0.14116552472114563,1.6445555686950684,-2.6143884658813477,-0.9369814395904541,-0.2259732186794281,-0.766007661819458,0.8915202617645264,-0.03796494007110596,-1.2445725202560425,0.03736092895269394,-0.2745612859725952,0.6591971516609192"
1470,"-0.5046694278717041,0.28247782588005066,0.11025257408618927,0.7097793221473694,-0.7308279275894165,-0.8055784106254578,0.27746710181236267,-0.40923622250556946,-1.1491198539733887,1.1290805339813232,0.2438138723373413,0.22915735840797424,-0.8490031361579895,1.6799678802490234,0.7628470659255981,0.22924202680587769,1.8800773620605469,-1.1097970008850098,1.3349443674087524,-0.7480220198631287,-2.583253860473633,-1.1537222862243652,-0.7343703508377075,0.932887852191925,0.6452654600143433,-0.7965517044067383,-1.0833125114440918,0.185277059674263,1.0681915283203125,0.9567365050315857"
1471,"-0.46811842918395996,-0.9033054709434509,0.11839455366134644,0.2689535617828369,0.7286619544029236,0.3759894073009491,1.892896294593811,-0.9824234843254089,-0.27578091621398926,-0.8354447484016418,0.8478029370307922,-0.9875219464302063,-1.8304738998413086,1.3459863662719727,0.650854229927063,-1.1155436038970947,0.9630362391471863,-0.3063727617263794,-0.01015990786254406,1.7245014905929565,-1.7536168098449707,-0.05455596745014191,1.0849871635437012,0.6998399496078491,0.3926020860671997,-1.8464136123657227,-0.4959145784378052,0.5214707851409912,0.9927316904067993,-0.7430627346038818"
1472,"-0.7989054322242737,-0.7475364804267883,2.0015056133270264,0.2212715446949005,0.45935630798339844,1.3469687700271606,0.43992727994918823,-1.2260099649429321,-0.8070549368858337,-0.204863041639328,-0.9237088561058044,-0.8127228617668152,-1.3721470832824707,0.7151569128036499,-0.819068968296051,-0.09232879430055618,0.38292860984802246,-1.0943033695220947,-0.2296009659767151,-0.04088936001062393,-0.4956248700618744,0.22667977213859558,1.4462250471115112,1.4438490867614746,-1.9930953979492188,1.7651920318603516,-0.6638690233230591,0.8538052439689636,1.2497440576553345,-0.2308807671070099"
1473,"-1.661136269569397,-0.8866413235664368,0.9818058013916016,0.7344314455986023,-0.17001651227474213,0.9342893362045288,1.1980832815170288,-0.4122314155101776,-0.07086004316806793,-0.07375693321228027,-1.3071715831756592,0.6867747902870178,-0.9109894037246704,0.7530962228775024,0.680125892162323,-0.7071622610092163,-0.3202589452266693,-0.07588158547878265,0.06507538259029388,0.9705519080162048,-1.9788492918014526,-0.496852308511734,1.4830890893936157,0.8444908857345581,-1.429878830909729,-1.049311876296997,-0.8885009288787842,2.20355224609375,0.9830414056777954,-0.07890824973583221"
1474,"-0.29749464988708496,0.07696601748466492,-0.7925813794136047,0.7750498056411743,0.7447661757469177,0.28677159547805786,2.359280824661255,-1.7990361452102661,-0.8790269494056702,-1.4036788940429688,0.7414040565490723,0.840449333190918,-1.9898240566253662,0.7457696795463562,0.1302792727947235,0.05845778435468674,0.1358143836259842,0.17216239869594574,0.6137048006057739,1.6752917766571045,-1.6413081884384155,-0.007600560784339905,-0.3456490933895111,-0.6279287934303284,-1.174768328666687,-0.057345133274793625,-0.7711689472198486,0.7173838019371033,1.2450543642044067,0.4688054621219635"
1475,"-0.501148521900177,-0.16400811076164246,1.2885804176330566,1.094769835472107,-0.6386013627052307,0.7455905675888062,0.20313911139965057,-0.8004352450370789,-1.1726995706558228,-2.4152939319610596,0.17014947533607483,1.3408641815185547,-0.08210942894220352,0.396964430809021,1.5270448923110962,0.8203665018081665,0.8878504037857056,-1.2229199409484863,1.121838927268982,1.1956382989883423,-1.3347138166427612,-1.1206835508346558,-0.3258007764816284,-1.4116780757904053,0.5805538296699524,-0.2060675323009491,-0.644773542881012,-0.37918251752853394,1.3650915622711182,-0.318326860666275"
1476,"-0.5172941088676453,-0.4797787070274353,0.7189151048660278,0.707869827747345,-0.0070429034531116486,0.5505660176277161,1.438586711883545,-1.1361241340637207,-0.22260521352291107,-0.06505680084228516,-0.5764642953872681,0.5578063130378723,-1.2749885320663452,0.9128817319869995,1.3244210481643677,-2.288090229034424,-0.05165152624249458,-0.5553545355796814,0.06625053286552429,1.3941010236740112,-1.6013624668121338,-1.2387259006500244,-0.20612619817256927,1.118795394897461,0.4317522346973419,-0.49527180194854736,-0.39645081758499146,0.2593064606189728,2.402458906173706,-0.7713224291801453"
1477,"-1.2054662704467773,-1.1574403047561646,0.3392152190208435,-0.018842851743102074,-0.5663883686065674,0.5135735273361206,1.2412997484207153,-1.0124019384384155,-0.4104541540145874,0.38074666261672974,-0.4247450530529022,1.0748143196105957,-1.344861388206482,0.4631161391735077,2.136073112487793,0.9881147742271423,1.3021268844604492,0.2011152058839798,-1.3306937217712402,1.0298166275024414,-1.2607464790344238,-0.1787632554769516,1.13942289352417,-1.3284331560134888,-0.4726104140281677,-0.46787285804748535,-0.9416207075119019,0.8935537338256836,1.4864956140518188,-1.0681426525115967"
1478,"-0.5109701752662659,0.6279724836349487,0.5968492031097412,-0.2576514780521393,-1.391708254814148,-1.4459753036499023,0.6836768388748169,-1.2259148359298706,0.36337965726852417,-1.8622528314590454,-0.1859801709651947,0.34977197647094727,-1.8098516464233398,2.0665619373321533,1.3858742713928223,0.386941522359848,-0.13931778073310852,-0.8965575695037842,-0.05664487183094025,-0.6528519988059998,0.02897610329091549,-0.37053266167640686,0.7355841398239136,0.915346622467041,2.278001070022583,-0.8442957401275635,-0.19163013994693756,0.5740285515785217,0.6998102068901062,0.14936034381389618"
